Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
2341,5194972243,k6laturno,324,140,G Scottie Scheffler G Sudarshan Yellamaraju G Max McGreevy G Andrew Putnam G Zac Blair G Davis Chatfield,,,,,
2341,5194984681,mpoit,324,140,G Kurt Kitayama G Jake Knapp G Gary Woodland G Christiaan Bezuidenhout G Aldrich Potgieter G Erik Van Rooyen,,,,,
2341,5195203148,CHIBULLS,324,140,G Hideki Matsuyama G Corey Conners G Mac Meissner G Benjamin James G Johnny Keefer G Ben Kohles,,,,,
2341,5195235012,TunaChuck,324,140,G Jackson Koivun G Doug Ghim G Sam Stevens G Mac Meissner G Christiaan Bezuidenhout G Kevin Yu,,,,,
2341,5195287896,Ozeid14,324,140,G Kurt Kitayama G Tom Kim G Sam Stevens G Johnny Keefer G William Mouw G Lucas Glover,,,,,
2341,5195472690,packerssuck,324,140,G Hideki Matsuyama G Gary Woodland G Corey Conners G Johnny Keefer G Rasmus Neergaard-Petersen G Casey Jarvis,,,,,
2341,5195613938,crackshots,324,140,G Doug Ghim G Corey Conners G Sungjae Im G Mac Meissner G Benjamin James G Ben Kohles,,,,,
2341,5195858325,jjlion,324,140,G Tom Kim G Corey Conners G Max Homa G Michael Brennan G Johnny Keefer G Rasmus Neergaard-Petersen,,,,,
2341,5195954525,NITEMARE1993,324,140,G Kurt Kitayama G Keith Mitchell G Jackson Suber G Ricky Castillo G Casey Jarvis G Lucas Glover,,,,,
2341,5195997706,lofty35,324,140,G Jake Knapp G Doug Ghim G Max Homa G Benjamin James G Michael Brennan G Keita Nakajima,,,,,
2341,5196112773,LazyLightning,324,140,G Kurt Kitayama G Keith Mitchell G Mac Meissner G Johnny Keefer G William Mouw G Emiliano Grillo,,,,,
2341,5196161634,dwalke16,324,140,G Scottie Scheffler G William Mouw G Casey Jarvis G Lucas Glover G David Lipsky G Cameron Davis,,,,,
2341,5196204246,loftusmc,324,140,G Maverick McNealy G Hideki Matsuyama G Jackson Koivun G Benjamin James G Joel Dahmen G Will Gordon,,,,,
2341,5196423890,dicehawk,324,140,G Scottie Scheffler G Kevin Yu G Max McGreevy G Seamus Power G Zac Blair G Hayden Springer,,,,,
2341,5196461036,follett,324,140,G Kurt Kitayama G Hideki Matsuyama G Benjamin James G Johnny Keefer G Taylor Pendrith G Emiliano Grillo,,,,,
2341,5196522852,Goody0505,324,140,G Kurt Kitayama G Jackson Koivun G Corey Conners G Benjamin James G Casey Jarvis G Zac Blair,,,,,
2341,5196627751,bmurder69,324,140,G Tom Kim G Jackson Koivun G Max Homa G Johnny Keefer G Davis Thompson G Brian Harman,,,,,
2341,5196649036,pack_horse,324,140,G Scottie Scheffler G Aldrich Potgieter G Max McGreevy G Lucas Glover G Andrew Putnam G Cameron Davis,,,,,
2341,5196672244,broncos3233,324,140,G Scottie Scheffler G Mackenzie Hughes G Denny McCarthy G Patrick Rodgers G Zac Blair G Austin Eckroat,,,,,
2341,5196707954,ganger26,324,140,G Hideki Matsuyama G Jake Knapp G Gary Woodland G Max Homa G Austin Eckroat G Joel Dahmen,,,,,
2341,5196728068,ethibs34,324,140,G Scottie Scheffler G Christiaan Bezuidenhout G John Parry G Rico Hoey G Joel Dahmen G Adam Schenk,,,,,
2341,5196833108,MikeJr16,324,140,G Kurt Kitayama G Doug Ghim G Jordan L. Smith G Mac Meissner G Stephan Jaeger G Emiliano Grillo,,,,,
2341,5196833591,swarwick33,324,140,G Tom Kim G Doug Ghim G Jackson Suber G Christiaan Bezuidenhout G Johnny Keefer G Lucas Glover,,,,,
2341,5196843723,jlemasters3,324,140,G Kurt Kitayama G Hideki Matsuyama G Gary Woodland G Stephan Jaeger G Beau Hossler G Chris Kirk,,,,,
2341,5196848166,tvand2514,324,140,G Scottie Scheffler G Steven Fisk G Rico Hoey G Tom Hoge G Karl Vilips G David Lipsky,,,,,
2341,5196871751,Donjuilo1224,324,140,G Scottie Scheffler G Jackson Suber G Chandler Blanchet G Stefano Mazzoli G Brian Campbell G Sihan Sandhu,,,,,
2370,5194588735,ryanlaughlin77,324,139.5,G Kurt Kitayama G Jackson Koivun G Mac Meissner G Benjamin James G Johnny Keefer G Zac Blair,,,,,
2370,5194638375,afeld3160,324,139.5,G Jake Knapp G Doug Ghim G Gary Woodland G Mac Meissner G Brian Harman G Taylor Moore,,,,,
2370,5194642331,bigcozy50,324,139.5,G Tom Kim G Doug Ghim G Corey Conners G Jordan L. Smith G Brian Harman G Emiliano Grillo,,,,,
2370,5194991860,jkotlarc,324,139.5,G Kurt Kitayama G Max Homa G Sam Stevens G Jordan L. Smith G Max Greyserman G Lucas Glover,,,,,
2370,5195103639,kmeezy,324,139.5,G Jake Knapp G Tom Kim G Jackson Suber G Rasmus Neergaard-Petersen G Steven Fisk G Lee Hodges,,,,,
2370,5195111590,Jukno,324,139.5,G Maverick McNealy G Jake Knapp G Pierceson Coody G Taylor Moore G Emiliano Grillo G Andrew Putnam,,,,,
2370,5195215312,BIGTIMEFISH,324,139.5,G Jake Knapp G Pierceson Coody G Benjamin James G Sudarshan Yellamaraju G Michael Brennan G Max Greyserman,,,,,
2370,5195247254,NoPitStops,324,139.5,G Tom Kim G Doug Ghim G Jackson Suber G Corey Conners G Emiliano Grillo G Brandt Snedeker,,,,,
2370,5195254274,rdixon34,324,139.5,G Scottie Scheffler G Steven Fisk G Denny McCarthy G Tom Hoge G Brandt Snedeker G Joel Dahmen,,,,,
2370,5195254691,10Mets,324,139.5,G Kurt Kitayama G Hideki Matsuyama G Rasmus Højgaard G Stephan Jaeger G Brian Harman G Lucas Glover,,,,,
2370,5195493986,mysammiedog50,324,139.5,G Maverick McNealy G Jake Knapp G Pierceson Coody G Gary Woodland G Fabián Gómez G Adam Svensson,,,,,
2370,5195550548,ipar4s,324,139.5,G Maverick McNealy G Tom Kim G Jackson Koivun G Sudarshan Yellamaraju G Zac Blair G Chad Ramey,,,,,
2370,5195667353,Mccalla24,324,139.5,G Hideki Matsuyama G Tom Kim G Doug Ghim G Benjamin James G Lucas Glover G Zac Blair,,,,,
2370,5195675266,papadockwop,324,139.5,G Scottie Scheffler G Benjamin James G Lucas Glover G Brandt Snedeker G Joel Dahmen G Aaron Wise,,,,,
2370,5195835828,millerda27,324,139.5,G Tom Kim G Jackson Suber G Corey Conners G Mac Meissner G William Mouw G Emiliano Grillo,,,,,
2370,5195868612,tbens1998,324,139.5,G Scottie Scheffler G Stephan Jaeger G Matti Schmid G Zac Blair G Tom Hoge G Luke Clanton,,,,,
2370,5196031898,greengang,324,139.5,G Hideki Matsuyama G Tom Kim G Sungjae Im G Christiaan Bezuidenhout G Ricky Castillo G Emiliano Grillo,,,,,
2370,5196134755,charloots,324,139.5,G Scottie Scheffler G Brian Harman G Michael Kim G Patrick Rodgers G Kevin Roy G Takumi Kanaya,,,,,
2370,5196309586,SandlotHero,324,139.5,G Kurt Kitayama G Doug Ghim G Jordan L. Smith G Sudarshan Yellamaraju G Michael Brennan G Neal Shipley,,,,,
2370,5196456959,game_of_throws,324,139.5,G Scottie Scheffler G Corey Conners G Zac Blair G Austin Eckroat G Cameron Davis G Troy Merritt,,,,,
2370,5196495729,shawnking14,324,139.5,G Kurt Kitayama G Keith Mitchell G Pierceson Coody G Sam Stevens G Tom Hoge G Troy Merritt,,,,,
2370,5196662716,harvando11,324,139.5,G Kurt Kitayama G Tom Kim G Jackson Koivun G Brian Harman G Taylor Moore G Matt Kuchar,,,,,
2370,5196715531,dvjr1983,324,139.5,G Pierceson Coody G Jackson Suber G Max Homa G Mac Meissner G Christiaan Bezuidenhout G Emiliano Grillo,,,,,
2370,5196734260,JimStank19,324,139.5,G Scottie Scheffler G Stephan Jaeger G Brian Harman G Casey Jarvis G Tom Hoge G Troy Merritt,,,,,
2370,5196818012,Tccash,324,139.5,G Hideki Matsuyama G Tom Kim G Pierceson Coody G Casey Jarvis G John Parry G Emiliano Grillo,,,,,
2370,5196834931,MarkSoczek,324,139.5,G Scottie Scheffler G Jackson Suber G Austin Eckroat G Tom Hoge G Peter Malnati G Camilo Villegas,,,,,
2370,5196864161,gunit_02,324,139.5,G Hideki Matsuyama G Tom Kim G Jackson Suber G Tony Finau G Emiliano Grillo G Cameron Champ,,,,,
2397,5194830519,jwill31579,324,139,G Hideki Matsuyama G Pierceson Coody G Corey Conners G Sudarshan Yellamaraju G Jesper Svensson G Matti Schmid,,,,,
2397,5195074975,gbushey1,324,139,G Maverick McNealy G Gary Woodland G Tony Finau G Max Greyserman G Rasmus Neergaard-Petersen G William Mouw,,,,,
2397,5195091661,RoyalBigHead,324,139,G Tom Kim G Jackson Koivun G Jordan L. Smith G Benjamin James G Davis Thompson G William Mouw,,,,,
2397,5195286350,zak62393,324,139,G Kurt Kitayama G Jackson Koivun G Jordan L. Smith G Mac Meissner G Kevin Yu G Preston Stout,,,,,
2397,5195364974,neval015,324,139,G Scottie Scheffler G Rasmus Neergaard-Petersen G Michael Kim G Tom Hoge G Erik Van Rooyen G Mark Hubbard,,,,,
2397,5195461412,phillipyadegari,324,139,G Kurt Kitayama G Hideki Matsuyama G Keith Mitchell G Matti Schmid G Seamus Power G Patrick Fishburn,,,,,
2397,5195776193,jackbazzi,324,139,G Maverick McNealy G Jackson Suber G Sungjae Im G Jordan L. Smith G Lucas Glover G Denny McCarthy,,,,,
2397,5195806042,Mjharpe88,324,139,G Scottie Scheffler G Mackenzie Hughes G Zachary Bauchou G Andrew Putnam G Zac Blair G Tom Hoge,,,,,
2397,5195874403,cshemonsky,324,139,G Tom Kim G Jackson Koivun G Pierceson Coody G Sam Stevens G Kevin Yu G Aaron Wise,,,,,
2397,5195933297,Gacgac1,324,139,G Jake Knapp G Jackson Koivun G Max Homa G Sam Stevens G Preston Stout G Max McGreevy,,,,,
2397,5196169209,brianhalv,324,139,G Tom Kim G Jackson Koivun G Corey Conners G Christiaan Bezuidenhout G William Mouw G Brian Harman,,,,,
2397,5196195292,immy5150,324,139,G Scottie Scheffler G Benjamin James G Johnny Keefer G Will Gordon G Jimmy Stanger G Brian Campbell,,,,,
2397,5196313933,Rather_Dashing,324,139,G Scottie Scheffler G Benjamin James G Patrick Fishburn G Tom Hoge G Aaron Wise G Will Gordon,,,,,
2397,5196364664,therealbaseplayer,324,139,G Jake Knapp G Corey Conners G Max Homa G Mac Meissner G Christiaan Bezuidenhout G Emiliano Grillo,,,,,
2397,5196817506,Lance24139,324,139,G Hideki Matsuyama G Tom Kim G Jackson Suber G Gary Woodland G John Parry G Jeremy Paul,,,,,
2397,5196845396,TroyGilly91,324,139,G Scottie Scheffler G Kevin Yu G John Parry G Michael Kim G Zac Blair G Davis Chatfield,,,,,
2397,5196845980,cfh01,324,139,G Hideki Matsuyama G Max Homa G Sungjae Im G Tony Finau G Rasmus Neergaard-Petersen G Emiliano Grillo,,,,,
2397,5196848187,Checkmyballs47,324,139,G Scottie Scheffler G Ricky Castillo G Matti Schmid G Zachary Bauchou G Tom Hoge G David Lipsky,,,,,
2397,5196863886,indyluckbox12,324,139,G Jake Knapp G Tom Kim G Jackson Suber G Sam Stevens G Matti Schmid G Zac Blair,,,,,
2397,5196864990,RhettLewis12,324,139,G Scottie Scheffler G William Mouw G Aldrich Potgieter G Kevin Yu G Chandler Blanchet G Marcelo Rozo,,,,,
2417,5195006583,djrdennis,324,138.5,G Keith Mitchell G Jackson Koivun G Doug Ghim G Ricky Castillo G John Parry G Andrew Putnam,,,,,
2417,5195009306,steelcurtain79,324,138.5,G Tom Kim G Doug Ghim G Max Homa G Benjamin James G Emiliano Grillo G Preston Stout,,,,,
2417,5195080742,Trav311,324,138.5,G Kurt Kitayama G Doug Ghim G Gary Woodland G William Mouw G Stephan Jaeger G Taylor Moore,,,,,
2417,5195118278,Vc92,324,138.5,G Hideki Matsuyama G Tom Kim G Gary Woodland G Mac Meissner G Michael Kim G Austin Eckroat,,,,,
