Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
53382,5208953762,ccorms (85/117),336,103.5,G Jackson Koivun G Hideki Matsuyama G Harris English G Ben Kohles G Rasmus Neergaard-Petersen G Ricky Castillo,,,,,
53382,5209027427,TT8607 (25/150),336,103.5,G Jackson Koivun G Hideki Matsuyama G Harris English G Ben Kohles G Rasmus Neergaard-Petersen G Ricky Castillo,,,,,
53382,5209027522,TT8607 (120/150),336,103.5,G Jackson Koivun G Hideki Matsuyama G Harris English G Ben Kohles G Rasmus Neergaard-Petersen G Ricky Castillo,,,,,
53382,5209151444,UWAlums03 (6/7),336,103.5,G Jackson Koivun G Harris English G Brian Harman G Mac Meissner G Ben Kohles G Bud Cauley,,,,,
53382,5209214918,UltimateWin4 (118/150),336,103.5,G Cameron Young G Ben Griffin G Harris English G Jordan L. Smith G J.T. Poston G Nick Taylor,,,,,
53382,5209322015,cjlocker (147/150),336,103.5,G Cameron Young G Maverick McNealy G Michael Brennan G Matt Wallace G Ryo Hisatsune G Kris Ventura,,,,,
53382,5209420832,lewiszach85 (3/10),336,103.5,G Jackson Koivun G Hideki Matsuyama G Harris English G Ben Kohles G Rasmus Neergaard-Petersen G Ricky Castillo,,,,,
53382,5209467049,chrismac16 (81/150),336,103.5,G Cameron Young G Keegan Bradley G Mac Meissner G Jordan L. Smith G Matt Wallace G Ryo Hisatsune,,,,,
53382,5209537861,SaltTruck2 (106/150),336,103.5,G Ryan Gerard G Keegan Bradley G Aaron Rai G Brian Harman G Rasmus Neergaard-Petersen G Kevin Yu,,,,,
53382,5209674598,Timofee (2/2),336,103.5,G Jackson Koivun G Ryan Gerard G Aaron Rai G Ben Kohles G Zac Blair G Kris Ventura,,,,,
53382,5209727766,SweetMayo1928 (110/150),336,103.5,G Jackson Koivun G Keegan Bradley G Alex Fitzpatrick G Harris English G Ricky Castillo G William Mouw,,,,,
53382,5207194150,DK1689 (119/150),335,103.5,G Cameron Young G Mac Meissner G Alex Noren G Christiaan Bezuidenhout G Chris Kirk G Matthew McCarty,,,,,
53382,5207225259,bruc0074 (105/150),335,103.5,G Jackson Koivun G Justin Thomas G Harris English G Mac Meissner G Michael Kim G Davis Chatfield,,,,,
53382,5207265985,mmmberry (2/7),335,103.5,G Cameron Young G Jackson Koivun G Ben Kohles G J.T. Poston G Rico Hoey G Nicolas Echavarria,,,,,
53382,5207280779,SeasickSailor (148/150),335,103.5,G Hideki Matsuyama G Maverick McNealy G Harris English G Mac Meissner G Christiaan Bezuidenhout G Chris Kirk,,,,,
53382,5207435260,Knickeless (40/150),335,103.5,G Cameron Young G Maverick McNealy G Alex Noren G Sungjae Im G J.T. Poston G Michael Kim,,,,,
53382,5207654499,Djhjr75 (4/29),335,103.5,G Justin Thomas G Ben Griffin G Maverick McNealy G Harris English G J.T. Poston G Andrew Putnam,,,,,
53382,5207964887,Kenmasters7 (51/150),335,103.5,G Hideki Matsuyama G Harris English G Sungjae Im G Ben Kohles G J.T. Poston G Chris Kirk,,,,,
53382,5208053948,tplmiz23 (66/150),335,103.5,G Cameron Young G Hideki Matsuyama G Harris English G Sungjae Im G Michael Kim G Zecheng Dou,,,,,
53382,5208649958,GoyimStrikeBack (12/91),335,103.5,G Jackson Koivun G Keegan Bradley G Aaron Rai G Mac Meissner G Christiaan Bezuidenhout G Brandt Snedeker,,,,,
53382,5208778018,Brettmac38 (31/48),335,103.5,G Maverick McNealy G Keegan Bradley G Aaron Rai G Brian Harman G Ben Kohles G Chris Kirk,,,,,
53382,5208781434,Rayvenz (122/150),335,103.5,G Cameron Young G Tom Kim G Keegan Bradley G Christiaan Bezuidenhout G Sam Stevens G Patrick Fishburn,,,,,
53382,5208973434,mrhsport3 (13/150),335,103.5,G Justin Thomas G Ben Griffin G Maverick McNealy G Harris English G J.T. Poston G Andrew Putnam,,,,,
53382,5208973517,mrhsport3 (96/150),335,103.5,G Tom Kim G Ben Griffin G Aaron Rai G Harris English G J.T. Poston G Andrew Putnam,,,,,
53382,5209055131,kbpeters32 (30/150),335,103.5,G Cameron Young G Harris English G Brian Harman G Mac Meissner G Jordan L. Smith G Nick Taylor,,,,,
53382,5209073279,Maloneymat16 (53/100),335,103.5,G Cameron Young G Ryan Gerard G Harris English G Sungjae Im G Chris Kirk G Matthew McCarty,,,,,
53382,5209203544,Webedawgs (93/150),335,103.5,G Tom Kim G Ben Griffin G Aaron Rai G Matt Wallace G Steven Fisk G Erik Van Rooyen,,,,,
53382,5209283386,edantoft (119/150),335,103.5,G Cameron Young G Jackson Koivun G Ben Kohles G J.T. Poston G Nick Taylor G Rico Hoey,,,,,
53382,5209427481,marwalk82 (6/150),335,103.5,G Cameron Young G Jackson Koivun G Mac Meissner G Jordan L. Smith G Tony Finau G Patrick Rodgers,,,,,
53382,5209451032,J-Lizzy (141/150),335,103.5,G Ryan Gerard G Tom Kim G Keegan Bradley G J.T. Poston G Nick Taylor G Kevin Roy,,,,,
53382,5209504875,ejoeding (87/150),335,103.5,G Cameron Young G Davis Thompson G Brian Harman G Christiaan Bezuidenhout G Chris Kirk G Pierceson Coody,,,,,
53382,5209525261,2easy4me65 (3/10),335,103.5,G Cameron Young G Ben Griffin G Alex Fitzpatrick G Mac Meissner G Matt Wallace G Brian Campbell,,,,,
53382,5209550778,ZQ1989 (150/150),335,103.5,G Cameron Young G Jackson Koivun G Ben Kohles G J.T. Poston G Nick Taylor G Rico Hoey,,,,,
53382,5209571391,kreller17 (132/150),335,103.5,G Cameron Young G Ryan Gerard G Harris English G Sungjae Im G Chris Kirk G Matthew McCarty,,,,,
53382,5207223850,nickstorey23 (35/150),334,103.5,G Cameron Young G Aaron Rai G Mac Meissner G Blades Brown G Jordan L. Smith G J.T. Poston,,,,,
53382,5207280700,SeasickSailor (69/150),334,103.5,G Justin Thomas G Aaron Rai G Alex Fitzpatrick G Harris English G Blades Brown G Thorbjørn Olesen,,,,,
53382,5207295027,SLMCNM (4/20),334,103.5,G Cameron Young G Sungjae Im G Christiaan Bezuidenhout G Taylor Pendrith G Zachary Bauchou G David Lipsky,,,,,
53382,5207437893,mbradfor (125/150),334,103.5,G Cameron Young G Aaron Rai G Mac Meissner G Blades Brown G Jordan L. Smith G J.T. Poston,,,,,
53382,5208064014,JustDraftMe (66/150),334,103.5,G Justin Thomas G Aaron Rai G Brian Harman G Mac Meissner G Ben Kohles G Matt Wallace,,,,,
53382,5208980695,jnavarro2590 (45/150),334,103.5,G Cameron Young G Justin Thomas G Sungjae Im G Matt Wallace G Jackson Suber G Jason Day,,,,,
53382,5209192063,YappoTheClown (26/134),334,103.5,G Ryan Gerard G Keegan Bradley G Aaron Rai G Sungjae Im G Ben Kohles G Matt Wallace,,,,,
53382,5209593792,COLTSwLuCKeOline (121/150),334,103.5,G Hideki Matsuyama G Keegan Bradley G Aaron Rai G Mac Meissner G Matt Wallace G Jackson Suber,,,,,
53382,5208889784,butter1989 (89/150),333,103.5,G Cameron Young G Maverick McNealy G Matt Wallace G Christiaan Bezuidenhout G Nick Taylor G Davis Chatfield,,,,,
53382,5208938673,cw1tt (47/150),333,103.5,G Cameron Young G Alex Fitzpatrick G Harris English G Mac Meissner G Christiaan Bezuidenhout G Seamus Power,,,,,
53382,5209291234,12PackAbs (72/80),333,103.5,G Cameron Young G Aaron Rai G Harris English G Benjamin James G Rasmus Neergaard-Petersen G Pierceson Coody,,,,,
53382,5209590899,Rock41 (11/21),333,103.5,G Cameron Young G Alex Fitzpatrick G Rasmus Neergaard-Petersen G Marco Penge G A.J. Ewart G Pontus Nyholm,,,,,
53382,5209752963,dannyc45 (90/150),333,103.5,G Cameron Young G Tom Kim G Mac Meissner G Matt Wallace G J.T. Poston G Michael Kim,,,,,
53382,5207890544,rsimone (85/150),332,103.5,G Cameron Young G Maverick McNealy G Alex Fitzpatrick G J.T. Poston G Ryo Hisatsune G Tony Finau,,,,,
53382,5209279433,22Mossski30 (135/150),332,103.5,G Cameron Young G Tom Kim G Aaron Rai G Matt Wallace G Rasmus Neergaard-Petersen G Andrew Putnam,,,,,
53382,5209374093,Mikeypo2017 (66/150),332,103.5,G Cameron Young G Aaron Rai G Harris English G Ben Kohles G J.T. Poston G Emiliano Grillo,,,,,
53382,5209398161,JL003 (48/150),332,103.5,G Cameron Young G Aaron Rai G Harris English G Ben Kohles G J.T. Poston G Eric Cole,,,,,
53382,5208325022,NeenahNellie (53/150),331,103.5,G Cameron Young G Keegan Bradley G Harris English G Sungjae Im G Alex Smalley G Kevin Roy,,,,,
53382,5209059397,twooge74 (93/150),331,103.5,G Cameron Young G Aaron Rai G Harris English G Alex Smalley G J.T. Poston G Bud Cauley,,,,,
53382,5209369614,Mistermer (14/150),331,103.5,G Cameron Young G Aaron Rai G Harris English G Alex Smalley G J.T. Poston G Bud Cauley,,,,,
53382,5209753223,blackdiamonds7 (115/150),331,103.5,G Cameron Young G Aaron Rai G Harris English G Alex Smalley G J.T. Poston G Bud Cauley,,,,,
53382,5207312787,Cards1640 (2/5),330,103.5,G Cameron Young G Michael Brennan G Jordan Spieth G Tony Finau G Austin Eckroat G Hank Lebioda,,,,,
53382,5207352262,sportsfanatic89 (114/150),330,103.5,G Jackson Koivun G Justin Thomas G Mac Meissner G Sungjae Im G J.T. Poston G Tony Finau,,,,,
53382,5208064059,JustDraftMe (111/150),330,103.5,G Justin Thomas G Aaron Rai G Sungjae Im G J.T. Poston G William Mouw G David Lipsky,,,,,
53382,5208094919,Lightsout242 (115/150),330,103.5,G Keegan Bradley G Michael Brennan G Harris English G Brian Harman G Mac Meissner G Christiaan Bezuidenhout,,,,,
53382,5208320406,TheKid2430 (148/150),330,103.5,G Cameron Young G Jackson Koivun G J.T. Poston G Kevin Yu G Kevin Roy G Luke Clanton,,,,,
